model,strategy,file,base_task,status,ncloc,sqale_index,cognitive_complexity,complexity,code_smells,pass_val,fqs
Vicuna,C,FitnessTrackerFail.py,FitnessTracker,Fail,31.0,19.0,14.0,11.0,5.0,0.0,0.0
Vicuna,C,GomokuGameFail.py,GomokuGame,Fail,30.0,40.0,22.0,14.0,4.0,0.0,0.0
Vicuna,C,HotelSuccess.py,Hotel,Success,36.0,0.0,12.0,11.0,0.0,1.0,1.0
Vicuna,C,HRManagementSystemFail.py,HRManagementSystem,Fail,19.0,0.0,3.0,6.0,0.0,0.0,0.0
Vicuna,C,HtmlUtilFail.py,HtmlUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ImageProcessorFail.py,ImageProcessor,Fail,43.0,0.0,7.0,11.0,0.0,0.0,0.0
Vicuna,C,InterpolationFail.py,Interpolation,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,IPAddressFail.py,IPAddress,Fail,15.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,IpUtilFail.py,IpUtil,Fail,24.0,20.0,3.0,3.0,4.0,0.0,0.0
Vicuna,C,JobMarketplaceFail.py,JobMarketplace,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,JSONProcessorFail.py,JSONProcessor,Fail,27.0,10.0,4.0,4.0,2.0,0.0,0.0
Vicuna,C,KappaCalculatorFail.py,KappaCalculator,Fail,13.0,16.0,,2.0,5.0,0.0,0.0
Vicuna,C,LemmatizationFail.py,Lemmatization,Fail,43.0,0.0,12.0,8.0,0.0,0.0,0.0
Vicuna,C,LongestWordFail.py,LongestWord,Fail,16.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,MahjongConnectFail.py,MahjongConnect,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ManacherFail.py,Manacher,Fail,10.0,5.0,2.0,4.0,1.0,0.0,0.0
Vicuna,C,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,21.0,5.0,9.0,7.0,1.0,0.0,0.0
Vicuna,C,MetricsCalculatorFail.py,MetricsCalculator,Fail,19.0,30.0,,5.0,6.0,0.0,0.0
Vicuna,C,MinesweeperGameFail.py,MinesweeperGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,MovieBookingSystemFail.py,MovieBookingSystem,Fail,20.0,0.0,6.0,8.0,0.0,0.0,0.0
Vicuna,C,MovieTicketDBFail.py,MovieTicketDB,Fail,26.0,0.0,1.0,5.0,0.0,0.0,0.0
Vicuna,C,MusicPlayerFail.py,MusicPlayer,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,NLPDataProcessor2Fail.py,NLPDataProcessor2,Fail,23.0,0.0,3.0,7.0,0.0,0.0,0.0
Vicuna,C,NLPDataProcessorFail.py,NLPDataProcessor,Fail,23.0,5.0,12.0,9.0,1.0,0.0,0.0
Vicuna,C,NumberConverterFail.py,NumberConverter,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,NumberWordFormatterFail.py,NumberWordFormatter,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,14.0,10.0,4.0,6.0,2.0,0.0,0.0
Vicuna,C,OrderFail.py,Order,Fail,27.0,0.0,8.0,10.0,0.0,0.0,0.0
Vicuna,C,PageUtilFail.py,PageUtil,Fail,29.0,5.0,6.0,8.0,1.0,0.0,0.0
Vicuna,C,PDFHandlerFail.py,PDFHandler,Fail,22.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,PersonRequestFail.py,PersonRequest,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,PushBoxGameFail.py,PushBoxGame,Fail,44.0,0.0,18.0,12.0,0.0,0.0,0.0
Vicuna,C,RegexUtilsFail.py,RegexUtils,Fail,37.0,15.0,2.0,12.0,3.0,0.0,0.0
Vicuna,C,RPGCharacterFail.py,RPGCharacter,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ServerFail.py,Server,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ShoppingCartFail.py,ShoppingCart,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,SignInSystemFail.py,SignInSystem,Fail,26.0,0.0,7.0,11.0,0.0,0.0,0.0
Vicuna,C,SnakeFail.py,Snake,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,SplitSentenceFail.py,SplitSentence,Fail,19.0,5.0,6.0,10.0,1.0,0.0,0.0
Vicuna,C,SQLGeneratorFail.py,SQLGenerator,Fail,16.0,0.0,,7.0,0.0,0.0,0.0
Vicuna,C,SQLQueryBuilderFail.py,SQLQueryBuilder,Fail,17.0,20.0,4.0,7.0,4.0,0.0,0.0
Vicuna,C,Statistics3Fail.py,Statistics3,Fail,39.0,25.0,13.0,15.0,5.0,0.0,0.0
Vicuna,C,StockPortfolioTrackerFail.py,StockPortfolioTracker,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,StudentDatabaseProcessorFail.py,StudentDatabaseProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,TextFileProcessorFail.py,TextFileProcessor,Fail,29.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,ThermostatFail.py,Thermostat,Fail,49.0,10.0,17.0,15.0,1.0,0.0,0.0
Vicuna,C,TicTacToeFail.py,TicTacToe,Fail,28.0,7.0,19.0,16.0,2.0,0.0,0.0
Vicuna,C,TimeUtilsFail.py,TimeUtils,Fail,32.0,0.0,1.0,8.0,0.0,0.0,0.0
Vicuna,C,TriCalculatorFail.py,TriCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,20.0,0.0,6.0,9.0,0.0,0.0,0.0
Vicuna,C,URLHandlerFail.py,URLHandler,Fail,14.0,0.0,,7.0,0.0,0.0,0.0
Vicuna,C,UrlPathFail.py,UrlPath,Fail,15.0,10.0,,4.0,2.0,0.0,0.0
Vicuna,C,UserLoginDBFail.py,UserLoginDB,Fail,30.0,0.0,2.0,6.0,0.0,0.0,0.0
Vicuna,C,VectorUtilFail.py,VectorUtil,Fail,25.0,20.0,2.0,6.0,4.0,0.0,0.0
Vicuna,C,VendingMachineFail.py,VendingMachine,Fail,27.0,0.0,9.0,8.0,0.0,0.0,0.0
Vicuna,C,WarehouseFail.py,Warehouse,Fail,41.0,0.0,16.0,15.0,0.0,0.0,0.0
Vicuna,C,WeatherSystemFail.py,WeatherSystem,Fail,17.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,C,Words2NumbersFail.py,Words2Numbers,Fail,19.0,0.0,4.0,5.0,0.0,0.0,0.0
Vicuna,C,XMLProcessorFail.py,XMLProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,C,ZipFileProcessorFail.py,ZipFileProcessor,Fail,27.0,10.0,4.0,6.0,2.0,0.0,0.0
Vicuna,I,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,22.0,10.0,5.0,6.0,2.0,0.0,0.0
Vicuna,I,AreaCalculatorFail.py,AreaCalculator,Fail,23.0,0.0,,6.0,0.0,0.0,0.0
Vicuna,I,ArgumentParserFail.py,ArgumentParser,Fail,20.0,0.0,5.0,8.0,0.0,0.0,0.0
Vicuna,I,ArrangementCalculatorFail.py,ArrangementCalculator,Fail,27.0,35.0,6.0,11.0,5.0,0.0,0.0
Vicuna,I,AssessmentSystemSuccess.py,AssessmentSystem,Success,40.0,5.0,32.0,19.0,1.0,1.0,0.9875
Vicuna,I,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,20.0,10.0,8.0,8.0,2.0,0.0,0.0
Vicuna,I,AvgPartitionFail.py,AvgPartition,Fail,13.0,10.0,,3.0,2.0,0.0,0.0
Vicuna,I,BalancedBracketsFail.py,BalancedBrackets,Fail,25.0,0.0,12.0,12.0,0.0,0.0,0.0
Vicuna,I,BankAccountFail.py,BankAccount,Fail,24.0,0.0,6.0,8.0,0.0,0.0,0.0
Vicuna,I,BigNumCalculatorFail.py,BigNumCalculator,Fail,7.0,15.0,,3.0,3.0,0.0,0.0
Vicuna,I,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,30.0,15.0,6.0,9.0,3.0,0.0,0.0
Vicuna,I,BitStatusUtilFail.py,BitStatusUtil,Fail,23.0,26.0,8.0,13.0,5.0,0.0,0.0
Vicuna,I,BlackjackGameFail.py,BlackjackGame,Fail,39.0,5.0,23.0,13.0,1.0,0.0,0.0
Vicuna,I,BookManagementDBFail.py,BookManagementDB,Fail,36.0,5.0,,7.0,1.0,0.0,0.0
Vicuna,I,BookManagementFail.py,BookManagement,Fail,22.0,0.0,13.0,8.0,0.0,0.0,0.0
Vicuna,I,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,34.0,27.0,14.0,11.0,9.0,0.0,0.0
Vicuna,I,CalculatorFail.py,Calculator,Fail,35.0,5.0,8.0,6.0,1.0,0.0,0.0
Vicuna,I,CalendarUtilFail.py,CalendarUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,CamelCaseMapFail.py,CamelCaseMap,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,ChandrasekharSieveFail.py,ChandrasekharSieve,Fail,17.0,0.0,8.0,7.0,0.0,0.0,0.0
Vicuna,I,ChatFail.py,Chat,Fail,27.0,5.0,10.0,12.0,1.0,0.0,0.0
Vicuna,I,ClassRegistrationSystemFail.py,ClassRegistrationSystem,Fail,37.0,0.0,11.0,14.0,0.0,0.0,0.0
Vicuna,I,ClassroomFail.py,Classroom,Fail,28.0,0.0,11.0,13.0,0.0,0.0,0.0
Vicuna,I,CombinationCalculatorFail.py,CombinationCalculator,Fail,26.0,20.0,4.0,9.0,4.0,0.0,0.0
Vicuna,I,ComplexCalculatorFail.py,ComplexCalculator,Fail,28.0,20.0,,5.0,4.0,0.0,0.0
Vicuna,I,CookiesUtilFail.py,CookiesUtil,Fail,13.0,0.0,,3.0,0.0,0.0,0.0
Vicuna,I,CSVProcessorFail.py,CSVProcessor,Fail,25.0,15.0,3.0,4.0,3.0,0.0,0.0
Vicuna,I,CurrencyConverterFail.py,CurrencyConverter,Fail,30.0,5.0,3.0,7.0,1.0,0.0,0.0
Vicuna,I,DatabaseProcessorFail.py,DatabaseProcessor,Fail,35.0,10.0,4.0,5.0,2.0,0.0,0.0
Vicuna,I,DataStatistics2Fail.py,DataStatistics2,Fail,17.0,0.0,,7.0,0.0,0.0,0.0
Vicuna,I,DataStatistics4Fail.py,DataStatistics4,Fail,15.0,10.0,2.0,5.0,2.0,0.0,0.0
Vicuna,I,DataStatisticsFail.py,DataStatistics,Fail,30.0,14.0,11.0,12.0,2.0,0.0,0.0
Vicuna,I,DecryptionUtilsFail.py,DecryptionUtils,Fail,28.0,5.0,13.0,11.0,1.0,0.0,0.0
Vicuna,I,DiscountStrategyFail.py,DiscountStrategy,Fail,17.0,10.0,4.0,5.0,2.0,0.0,0.0
Vicuna,I,DocFileHandlerFail.py,DocFileHandler,Fail,33.0,15.0,6.0,9.0,3.0,0.0,0.0
Vicuna,I,EightPuzzleFail.py,EightPuzzle,Fail,51.0,5.0,21.0,15.0,1.0,0.0,0.0
Vicuna,I,EmailClientFail.py,EmailClient,Fail,32.0,0.0,5.0,10.0,0.0,0.0,0.0
Vicuna,I,EncryptionUtilsFail.py,EncryptionUtils,Fail,30.0,5.0,3.0,7.0,1.0,0.0,0.0
Vicuna,I,ExcelProcessorFail.py,ExcelProcessor,Fail,28.0,27.0,4.0,6.0,6.0,0.0,0.0
Vicuna,I,ExpressionCalculatorFail.py,ExpressionCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,FitnessTrackerFail.py,FitnessTracker,Fail,32.0,9.0,12.0,10.0,3.0,0.0,0.0
Vicuna,I,GomokuGameFail.py,GomokuGame,Fail,28.0,19.0,36.0,14.0,1.0,0.0,0.0
Vicuna,I,HotelSuccess.py,Hotel,Success,43.0,6.0,12.0,11.0,1.0,1.0,0.986046511627907
Vicuna,I,HRManagementSystemFail.py,HRManagementSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,HtmlUtilFail.py,HtmlUtil,Fail,49.0,21.0,9.0,5.0,4.0,0.0,0.0
Vicuna,I,ImageProcessorFail.py,ImageProcessor,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,InterpolationFail.py,Interpolation,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,IPAddressFail.py,IPAddress,Fail,15.0,0.0,4.0,6.0,0.0,0.0,0.0
Vicuna,I,IpUtilFail.py,IpUtil,Fail,27.0,15.0,8.0,4.0,3.0,0.0,0.0
Vicuna,I,JobMarketplaceFail.py,JobMarketplace,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,JSONProcessorFail.py,JSONProcessor,Fail,16.0,5.0,2.0,2.0,1.0,0.0,0.0
Vicuna,I,KappaCalculatorFail.py,KappaCalculator,Fail,6.0,16.0,,2.0,5.0,0.0,0.0
Vicuna,I,LemmatizationFail.py,Lemmatization,Fail,53.0,15.0,18.0,10.0,1.0,0.0,0.0
Vicuna,I,LongestWordFail.py,LongestWord,Fail,17.0,2.0,4.0,6.0,1.0,0.0,0.0
Vicuna,I,MahjongConnectFail.py,MahjongConnect,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,ManacherFail.py,Manacher,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,MetricsCalculatorFail.py,MetricsCalculator,Fail,27.0,0.0,,4.0,0.0,0.0,0.0
Vicuna,I,MinesweeperGameFail.py,MinesweeperGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,MovieBookingSystemFail.py,MovieBookingSystem,Fail,29.0,10.0,23.0,14.0,1.0,0.0,0.0
Vicuna,I,MovieTicketDBFail.py,MovieTicketDB,Fail,27.0,10.0,,5.0,2.0,0.0,0.0
Vicuna,I,MusicPlayerFail.py,MusicPlayer,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,NLPDataProcessor2Fail.py,NLPDataProcessor2,Fail,24.0,0.0,,6.0,0.0,0.0,0.0
Vicuna,I,NLPDataProcessorFail.py,NLPDataProcessor,Fail,14.0,5.0,1.0,5.0,1.0,0.0,0.0
Vicuna,I,NumberConverterFail.py,NumberConverter,Fail,20.0,45.0,2.0,8.0,9.0,0.0,0.0
Vicuna,I,NumberWordFormatterFail.py,NumberWordFormatter,Fail,35.0,0.0,10.0,10.0,0.0,0.0,0.0
Vicuna,I,NumericEntityUnescaperFail.py,NumericEntityUnescaper,Fail,5.0,10.0,,2.0,2.0,0.0,0.0
Vicuna,I,OrderFail.py,Order,Fail,22.0,0.0,8.0,7.0,0.0,0.0,0.0
Vicuna,I,PageUtilFail.py,PageUtil,Fail,12.0,0.0,2.0,4.0,0.0,0.0,0.0
Vicuna,I,PDFHandlerFail.py,PDFHandler,Fail,26.0,5.0,6.0,7.0,1.0,0.0,0.0
Vicuna,I,PersonRequestSuccess.py,PersonRequest,Success,21.0,36.0,5.0,9.0,9.0,1.0,0.8285714285714285
Vicuna,I,PushBoxGameFail.py,PushBoxGame,Fail,39.0,0.0,14.0,11.0,0.0,0.0,0.0
Vicuna,I,RegexUtilsFail.py,RegexUtils,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,RPGCharacterFail.py,RPGCharacter,Fail,34.0,0.0,3.0,8.0,0.0,0.0,0.0
Vicuna,I,ServerFail.py,Server,Fail,29.0,1.0,9.0,9.0,1.0,0.0,0.0
Vicuna,I,ShoppingCartFail.py,ShoppingCart,Fail,21.0,0.0,9.0,8.0,0.0,0.0,0.0
Vicuna,I,SignInSystemFail.py,SignInSystem,Fail,21.0,0.0,7.0,10.0,0.0,0.0,0.0
Vicuna,I,SnakeFail.py,Snake,Fail,23.0,6.0,3.0,5.0,3.0,0.0,0.0
Vicuna,I,SplitSentenceFail.py,SplitSentence,Fail,21.0,5.0,7.0,9.0,1.0,0.0,0.0
Vicuna,I,SQLGeneratorFail.py,SQLGenerator,Fail,30.0,8.0,2.0,9.0,1.0,0.0,0.0
Vicuna,I,SQLQueryBuilderFail.py,SQLQueryBuilder,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,Statistics3Fail.py,Statistics3,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,StockPortfolioTrackerFail.py,StockPortfolioTracker,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,StudentDatabaseProcessorFail.py,StudentDatabaseProcessor,Fail,41.0,0.0,4.0,5.0,0.0,0.0,0.0
Vicuna,I,TextFileProcessorFail.py,TextFileProcessor,Fail,20.0,0.0,3.0,6.0,0.0,0.0,0.0
Vicuna,I,ThermostatFail.py,Thermostat,Fail,47.0,5.0,11.0,14.0,1.0,0.0,0.0
Vicuna,I,TicTacToeFail.py,TicTacToe,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,TimeUtilsFail.py,TimeUtils,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,TriCalculatorFail.py,TriCalculator,Fail,24.0,11.0,11.0,12.0,2.0,0.0,0.0
Vicuna,I,TwentyFourPointGameFail.py,TwentyFourPointGame,Fail,10.0,0.0,,4.0,0.0,0.0,0.0
Vicuna,I,URLHandlerFail.py,URLHandler,Fail,11.0,5.0,,5.0,1.0,0.0,0.0
Vicuna,I,UrlPathFail.py,UrlPath,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,UserLoginDBFail.py,UserLoginDB,Fail,25.0,0.0,2.0,7.0,0.0,0.0,0.0
Vicuna,I,VectorUtilFail.py,VectorUtil,Fail,21.0,30.0,2.0,6.0,6.0,0.0,0.0
Vicuna,I,VendingMachineFail.py,VendingMachine,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
Vicuna,I,WarehouseFail.py,Warehouse,Fail,34.0,0.0,13.0,11.0,0.0,0.0,0.0
Vicuna,I,WeatherSystemFail.py,WeatherSystem,Fail,16.0,0.0,2.0,5.0,0.0,0.0,0.0
Vicuna,I,Words2NumbersFail.py,Words2Numbers,Fail,35.0,0.0,13.0,11.0,0.0,0.0,0.0
Vicuna,I,XMLProcessorFail.py,XMLProcessor,Fail,49.0,5.0,7.0,7.0,1.0,0.0,0.0
Vicuna,I,ZipFileProcessorFail.py,ZipFileProcessor,Fail,48.0,0.0,18.0,12.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,AccessGatewayFilterFail.py,AccessGatewayFilter,Fail,25.0,10.0,9.0,11.0,4.0,0.0,0.0
WizardCoder-15B-V1.0,H,AreaCalculatorFail.py,AreaCalculator,Fail,9.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ArgumentParserFail.py,ArgumentParser,Fail,9.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ArrangementCalculatorFail.py,ArrangementCalculator,Fail,25.0,0.0,6.0,10.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,AssessmentSystemSuccess.py,AssessmentSystem,Success,41.0,0.0,18.0,18.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,AutomaticGuitarSimulatorFail.py,AutomaticGuitarSimulator,Fail,5.0,0.0,,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,AvgPartitionSuccess.py,AvgPartition,Success,13.0,5.0,1.0,4.0,1.0,1.0,0.9615384615384616
WizardCoder-15B-V1.0,H,BalancedBracketsSuccess.py,BalancedBrackets,Success,19.0,0.0,10.0,7.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,BankAccountSuccess.py,BankAccount,Success,0.0,0.0,,0.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,BigNumCalculatorFail.py,BigNumCalculator,Fail,7.0,0.0,,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BinaryDataProcessorFail.py,BinaryDataProcessor,Fail,15.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BitStatusUtilFail.py,BitStatusUtil,Fail,12.0,0.0,4.0,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BlackjackGameFail.py,BlackjackGame,Fail,9.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BookManagementDBFail.py,BookManagementDB,Fail,12.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BookManagementFail.py,BookManagement,Fail,7.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,BoyerMooreSearchFail.py,BoyerMooreSearch,Fail,7.0,0.0,3.0,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CalculatorFail.py,Calculator,Fail,53.0,9.0,24.0,15.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,CalendarUtilFail.py,CalendarUtil,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CamelCaseMapFail.py,CamelCaseMap,Fail,18.0,0.0,,8.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ChandrasekharSieveSuccess.py,ChandrasekharSieve,Success,6.0,0.0,,3.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,ChatFail.py,Chat,Fail,8.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ClassRegistrationSystemFail.py,ClassRegistrationSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ClassroomFail.py,Classroom,Fail,35.0,0.0,12.0,14.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CombinationCalculatorFail.py,CombinationCalculator,Fail,24.0,6.0,4.0,8.0,3.0,0.0,0.0
WizardCoder-15B-V1.0,H,ComplexCalculatorFail.py,ComplexCalculator,Fail,11.0,5.0,,5.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,CookiesUtilFail.py,CookiesUtil,Fail,20.0,0.0,1.0,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,CSVProcessorFail.py,CSVProcessor,Fail,7.0,7.0,,4.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,CurrencyConverterFail.py,CurrencyConverter,Fail,26.0,0.0,4.0,9.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DatabaseProcessorFail.py,DatabaseProcessor,Fail,9.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DataStatistics2Fail.py,DataStatistics2,Fail,23.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DataStatistics4Fail.py,DataStatistics4,Fail,46.0,5.0,1.0,9.0,1.0,0.0,0.0
WizardCoder-15B-V1.0,H,DataStatisticsSuccess.py,DataStatistics,Success,15.0,0.0,2.0,5.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,DecryptionUtilsFail.py,DecryptionUtils,Fail,16.0,0.0,8.0,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,DiscountStrategyFail.py,DiscountStrategy,Fail,35.0,20.0,7.0,12.0,4.0,0.0,0.0
WizardCoder-15B-V1.0,H,DocFileHandlerFail.py,DocFileHandler,Fail,56.0,10.0,10.0,10.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,EightPuzzleFail.py,EightPuzzle,Fail,8.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,EmailClientFail.py,EmailClient,Fail,11.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,EncryptionUtilsSuccess.py,EncryptionUtils,Success,53.0,16.0,42.0,18.0,1.0,1.0,0.969811320754717
WizardCoder-15B-V1.0,H,ExcelProcessorFail.py,ExcelProcessor,Fail,7.0,7.0,,4.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,ExpressionCalculatorFail.py,ExpressionCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,FitnessTrackerFail.py,FitnessTracker,Fail,13.0,7.0,,4.0,2.0,0.0,0.0
WizardCoder-15B-V1.0,H,GomokuGameFail.py,GomokuGame,Fail,8.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,HotelFail.py,Hotel,Fail,9.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,HRManagementSystemFail.py,HRManagementSystem,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,HtmlUtilFail.py,HtmlUtil,Fail,37.0,0.0,8.0,9.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ImageProcessorFail.py,ImageProcessor,Fail,9.0,0.0,,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,InterpolationFail.py,Interpolation,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,IPAddressFail.py,IPAddress,Fail,6.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,IpUtilFail.py,IpUtil,Fail,24.0,0.0,3.0,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,JobMarketplaceFail.py,JobMarketplace,Fail,10.0,0.0,,7.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,JSONProcessorFail.py,JSONProcessor,Fail,37.0,0.0,7.0,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,KappaCalculatorFail.py,KappaCalculator,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,LemmatizationFail.py,Lemmatization,Fail,34.0,0.0,7.0,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,LongestWordFail.py,LongestWord,Fail,16.0,0.0,6.0,6.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MahjongConnectFail.py,MahjongConnect,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,ManacherFail.py,Manacher,Fail,22.0,0.0,8.0,10.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MetricsCalculator2Fail.py,MetricsCalculator2,Fail,50.0,15.0,17.0,11.0,3.0,0.0,0.0
WizardCoder-15B-V1.0,H,MetricsCalculatorFail.py,MetricsCalculator,Fail,34.0,30.0,8.0,10.0,6.0,0.0,0.0
WizardCoder-15B-V1.0,H,MinesweeperGameFail.py,MinesweeperGame,Fail,0.0,0.0,,0.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MovieBookingSystemFail.py,MovieBookingSystem,Fail,8.0,0.0,,4.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MovieTicketDBFail.py,MovieTicketDB,Fail,10.0,0.0,,5.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,MusicPlayerFail.py,MusicPlayer,Fail,13.0,0.0,,9.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,NLPDataProcessor2Success.py,NLPDataProcessor2,Success,0.0,0.0,,0.0,0.0,1.0,1.0
WizardCoder-15B-V1.0,H,NLPDataProcessorFail.py,NLPDataProcessor,Fail,4.0,0.0,,3.0,0.0,0.0,0.0
WizardCoder-15B-V1.0,H,NumberConverterFail.py,NumberConverter,Fail,13.0,0.0,,6.0,0.0,0.0,0.0
